Field Output reported for whole element for region: COMPOSITE-1.Region_2

   Element Label            EVOL
                          @Loc 1
---------------------------------
           70932     19.8613E-03
           70933     7.03873E-03
           70934     15.1862E-03
           70935     17.0509E-03
           70936     15.6764E-03
           70937     12.1046E-03
           70938     15.4401E-03
           70939     19.2705E-03
           70940     9.14997E-03
           70941     11.6613E-03
           70942     12.1384E-03
           70943     1.12381E-03
           70944     19.4331E-03
           70945     15.7879E-03
           70946     10.0091E-03
           70947     10.5708E-03
           70948     9.90732E-03
           70949     13.5952E-03
           70950     1.32620E-03
           70951     12.4125E-03
           70952     11.8206E-03
           70953     14.1699E-03
           70954     7.83644E-03
           70955     9.29710E-03
           70956     1.38363E-03
           70957     15.8222E-03
           70958     12.6100E-03
           70959     13.0169E-03
           70960     7.83644E-03
           70961     11.4831E-03
           70962     11.7071E-03
           70963     7.88273E-03
           70964     10.5822E-03
           70965     7.91038E-03
           70966     11.8990E-03
           70967     5.02091E-03
           70968     11.4831E-03
           70969     19.2358E-03
           70970     16.8119E-03
           70971     7.81494E-03
           70972     7.91376E-03
           70973     7.91376E-03
           70974     16.4283E-03
           70975     13.5334E-03
           70976     15.0309E-03
           70977     11.7772E-03
           70978     8.82532E-03
           70979     15.6764E-03
           70980     14.2666E-03
           70981     8.95943E-03
           70982     1.35967E-03
           70983     13.1299E-03
           70984     8.39307E-03
           70985     20.7673E-03
           70986     7.15560E-03
           70987     8.95942E-03
           70988     19.4721E-03
           70989     14.2982E-03
           70990     11.9839E-03
           70991     10.1881E-03
           70992     7.88273E-03
           70993     17.3786E-03
           70994     15.1627E-03
           70995     10.9115E-03
           70996     3.34173E-03
           70997     22.6463E-03
           70998     8.98418E-03
           70999     13.6645E-03
           71000     7.91038E-03
           71001     13.5658E-03
           71002     10.7264E-03
           71003     12.2738E-03
           71004     15.1461E-03
           71005     8.50588E-03
           71006     10.0729E-03
           71007     18.1865E-03
           71008     9.40975E-03
           71009     19.0570E-03
           71010     10.0887E-03
           71011     21.1805E-03
           71012     9.26240E-03
           71013     11.3427E-03
           71014     12.8022E-03
           71015     8.70909E-03
           71016     9.20996E-03
           71017     16.0779E-03
           71018     13.5426E-03
           71019     8.55429E-03
           71020     12.4956E-03
           71021     13.7058E-03
           71022     13.7058E-03
           71023     8.71289E-03
           71024     13.8436E-03
           71025     284.710E-06
           71026     11.7972E-03
           71027     11.7896E-03
           71028     15.1513E-03
           71029     6.56998E-03
           71030     8.50099E-03
           71031     21.2828E-03
           71032     530.548E-06
           71033     14.3838E-03
           71034     12.4769E-03
           71035     17.9614E-03
           71036     7.62335E-03
           71037     8.25565E-03
           71038     8.68076E-03
           71039     5.84318E-03
           71040     8.81395E-03
           71041     10.7992E-03
           71042     15.4996E-03
           71043     1.98129E-03
           71044     8.53525E-03
           71045     10.4674E-03
           71046     1.80033E-03
           71047     9.92673E-03
           71048     8.68343E-03
           71049     12.9472E-03
           71050     4.80496E-03
           71051     21.4223E-03
           71052     10.6748E-03
           71053     22.8086E-03
           71054     14.2419E-03
           71055     18.1107E-03
           71056     4.36900E-03
           71057     8.14592E-03
           71058     13.3068E-03
           71059     8.14593E-03
           71060     9.64647E-03
           71061     15.6222E-03
           71062     17.8988E-03
           71063     1.80033E-03
           71064     11.9071E-03
           71065     16.2716E-03
           71066     9.92673E-03
           71067     15.5401E-03
           71068     19.1154E-03
           71069     13.5215E-03
           71070     10.7029E-03
           71071     1.80045E-03
           71072     22.4723E-03
           71073     18.6959E-03
           71074     14.8715E-03
           71075     15.4184E-03
           71076     8.05015E-03
           71077     8.95942E-03
           71078     2.18008E-03
           71079     11.9071E-03
           71080     9.67653E-03
           71081     9.67652E-03
           71082     15.8222E-03
           71083     15.8222E-03
           71084     23.4305E-03
           71085     1.97328E-03
           71086     8.46254E-03
           71087     1.79499E-03
           71088     8.68077E-03
           71089     5.33921E-03
           71090     10.4565E-03
           71091     13.9268E-03
           71092     10.6665E-03
           71093     16.5081E-03
           71094     17.0458E-03
           71095     14.3838E-03
           71096     8.46255E-03
           71097     16.0779E-03
           71098     11.8391E-03
           71099     10.1143E-03
           71100     22.8748E-03
           71101     9.92673E-03
           71102     1.29268E-03
           71103     11.9490E-03
           71104     7.59003E-03
           71105     15.7968E-03
           71106     17.7601E-03
           71107     19.9218E-03
           71108     8.70910E-03
           71109     15.9052E-03
           71110     1.37164E-03
           71111     15.2556E-03
           71112     8.52777E-03
           71113     25.5794E-03
           71114     1.22957E-03
           71115     10.0022E-03
           71116     25.5816E-03
           71117     9.92673E-03
           71118     6.06068E-03
           71119     12.9433E-03
           71120     18.0133E-03
           71121     13.5851E-03
           71122     13.5334E-03
           71123     14.3838E-03
           71124     11.9707E-03
           71125     12.4516E-03
           71126     15.0039E-03
           71127     13.5419E-03
           71128     9.92673E-03
           71129     9.59506E-03
           71130     23.5730E-03
           71131     3.97801E-03
           71132     7.59003E-03
           71133     11.3094E-03
           71134     11.9951E-03
           71135     10.2990E-03
           71136     15.8222E-03
           71137     32.0505E-03
           71138     18.0802E-03
           71139     8.04663E-03
           71140     800.168E-06
           71141     22.4605E-03
           71142     10.6442E-03
           71143     8.39532E-03
           71144     11.7372E-03
           71145     564.134E-06
           71146     12.8841E-03
           71147     14.3522E-03
           71148     9.92673E-03
           71149     8.63734E-03
           71150     11.9633E-03
           71151     11.5907E-03
           71152     1.33949E-03
           71153     8.09497E-03
           71154     3.49261E-03
           71155     13.6645E-03
           71156     12.0704E-03
           71157     1.41743E-03
           71158     16.9528E-03
           71159     8.72926E-03
           71160     11.8886E-03
           71161     7.88273E-03
           71162     11.5141E-03
           71163     17.3088E-03
           71164     30.3503E-03
           71165     11.0559E-03
           71166     11.6282E-03
           71167     11.6472E-03
           71168     13.9666E-03
           71169     17.2468E-03
           71170     13.1794E-03
           71171     8.50249E-03
           71172     15.0745E-03
           71173     12.1538E-03
           71174     18.1107E-03
           71175     19.7813E-03
           71176     10.5853E-03
           71177     19.9218E-03
           71178     9.76523E-03
           71179     12.8255E-03
           71180     12.8748E-03
           71181     13.8990E-03
           71182     12.8200E-03
           71183     11.5141E-03
           71184     4.38203E-03
           71185     8.14593E-03
           71186     9.27694E-03
           71187     8.64169E-03
           71188     11.5141E-03
           71189     12.3794E-03
           71190     11.4831E-03
           71191     8.76505E-03
           71192     14.1946E-03
           71193     9.88489E-03
           71194     1.41962E-03
           71195     11.2291E-03
           71196     16.2717E-03
           71197     18.9978E-03
           71198     13.7605E-03
           71199     9.20996E-03
           71200     13.0571E-03
           71201     10.4565E-03
           71202     19.1099E-03
           71203     13.5215E-03
           71204     8.60224E-03
           71205     7.32185E-03
           71206     10.0887E-03
           71207     5.49824E-03
           71208     8.05015E-03
           71209     11.3337E-03
           71210     13.5215E-03
           71211     13.7605E-03
           71212     7.93974E-03
           71213     7.68985E-03
           71214     15.8222E-03
           71215     9.63970E-03
           71216     13.2583E-03
           71217     10.6785E-03
           71218     1.34736E-03
           71219     19.0586E-03
           71220     14.3838E-03
           71221     13.5929E-03
           71222     11.7331E-03
           71223     8.70911E-03
           71224     8.03161E-03
           71225     13.0169E-03
           71226     29.9508E-03
           71227     12.9400E-03
           71228     13.0571E-03
           71229     1.22590E-03
           71230     14.8731E-03
           71231     8.66561E-03
           71232     8.63733E-03
           71233     19.7081E-03
           71234     9.50106E-03
           71235     9.29710E-03
           71236     8.68344E-03
           71237     8.78187E-03
           71238     7.93975E-03
           71239     8.81395E-03
           71240     1.37196E-03
           71241     1.22897E-03
           71242     8.52777E-03
           71243     13.6629E-03
           71244     9.29221E-03
           71245     12.8772E-03
           71246     10.3128E-03
           71247     20.5875E-03
           71248     1.80045E-03
           71249     1.98129E-03
           71250     5.05153E-03
           71251     8.57556E-03
           71252     8.95943E-03
           71253     1.79122E-03
           71254     1.79122E-03
           71255     2.00563E-03
           71256     2.01113E-03
           71257     1.97328E-03
           71258     1.79499E-03
           71259     7.49496E-03
           71260     15.5029E-03
           71261     1.12373E-03
           71262     5.34483E-03
           71263     16.8052E-03
           71264     9.72831E-03
           71265     11.4416E-03
           71266     9.92473E-03
           71267     8.25565E-03
           71268     9.48393E-03
           71269     12.6608E-03
           71270     7.88273E-03
           71271     19.1114E-03
           71272     13.9268E-03
           71273     22.8540E-03
           71274     15.4903E-03
           71275     12.6581E-03
           71276     7.03873E-03
           71277     10.8161E-03
           71278     8.18724E-03
           71279     10.4565E-03
           71280     11.3987E-03
           71281     2.96854E-03
           71282     8.09496E-03
           71283     5.59452E-03
           71284     13.6558E-03
           71285     11.7750E-03
           71286     16.0779E-03
           71287     9.02430E-03
           71288     22.8859E-03
           71289     15.7757E-03
           71290     13.5215E-03
           71291     4.82354E-03
           71292     9.92673E-03
           71293     12.6096E-03
           71294     8.71717E-03
           71295     9.02430E-03
           71296     9.92673E-03
           71297     13.2583E-03
           71298     15.8222E-03
           71299     16.1090E-03
           71300     7.89253E-03
           71301     11.6613E-03
           71302     9.82948E-03
           71303     8.70909E-03
           71304     16.8764E-03
           71305     13.6132E-03
           71306     13.0118E-03
           71307     8.64752E-03
           71308     15.1106E-03
           71309     12.3039E-03
           71310     15.1986E-03
           71311     11.8825E-03
           71312     9.36442E-03
           71313     9.02430E-03
           71314     14.4502E-03
           71315     9.55176E-03
           71316     10.0730E-03
           71317     8.68344E-03
           71318     12.2913E-03
           71319     8.09497E-03
           71320     13.9944E-03
           71321     4.61055E-03
           71322     19.7089E-03
           71323     14.2419E-03
           71324     17.0509E-03
           71325     26.6490E-03
           71326     15.9151E-03
           71327     12.5887E-03
           71328     9.67653E-03
           71329     18.1865E-03
           71330     12.3274E-03
           71331     11.3742E-03
           71332     12.6344E-03
           71333     9.91915E-03
           71334     7.03873E-03
           71335     19.9218E-03
           71336     13.8990E-03
           71337     10.7012E-03
           71338     18.8359E-03
           71339     12.6812E-03
           71340     12.3177E-03
           71341     9.55176E-03
           71342     8.53526E-03
           71343     8.68344E-03
           71344     15.7393E-03
           71345     13.8990E-03
           71346     15.7393E-03
           71347     15.7393E-03
           71348     7.91376E-03
           71349     14.2419E-03
           71350     15.7968E-03
           71351     13.7959E-03
           71352     15.9960E-03
           71353     10.0022E-03
           71354     8.81064E-03
           71355     7.59003E-03
           71356     4.99992E-03
           71357     14.0945E-03
           71358     10.2231E-03
           71359     25.0895E-03
           71360     8.95942E-03
           71361     6.92614E-03
           71362     11.2611E-03
           71363     15.1657E-03
           71364     16.2717E-03
           71365     9.70075E-03
           71366     8.60224E-03
           71367     7.59003E-03
           71368     9.67654E-03
           71369     9.42007E-03
           71370     16.0810E-03
           71371     13.2583E-03
           71372     25.9636E-03
           71373     14.0498E-03
           71374     9.02430E-03
           71375     8.46255E-03
           71376     13.2782E-03
           71377     11.4113E-03
           71378     11.0886E-03
           71379     13.7388E-03
           71380     16.6682E-03
           71381     11.4123E-03
           71382     20.3875E-03
           71383     12.5423E-03
           71384     7.68985E-03
           71385     9.57209E-03
           71386     8.05015E-03
           71387     20.3875E-03
           71388     9.29710E-03
           71389     11.7777E-03
           71390     14.3838E-03
           71391     11.2363E-03
           71392     18.7581E-03
           71393     12.3186E-03
           71394     21.8586E-03
           71395     11.9176E-03
           71396     11.0316E-03
           71397     7.52462E-03
           71398     16.4037E-03
           71399     11.6002E-03
           71400     10.1317E-03
           71401     15.8222E-03
           71402     18.2803E-03
           71403     20.1832E-03
           71404     17.2754E-03
           71405     1.24807E-03
           71406     19.9218E-03
           71407     8.65467E-03
           71408     29.1258E-03
           71409     13.8436E-03
           71410     1.37566E-03
           71411     8.55635E-03
           71412     14.3838E-03
           71413     12.8772E-03
           71414     1.56689E-03
           71415     8.39410E-03
           71416     13.2781E-03
           71417     13.2781E-03
           71418     15.6771E-03
           71419     8.68077E-03
           71420     5.73151E-03
           71421     22.1394E-03
           71422     8.81395E-03
           71423     2.01507E-03
           71424     6.84094E-03
           71425     9.46735E-03
           71426     9.38662E-03
           71427     501.456E-06
           71428     2.01507E-03
           71429     7.03873E-03
           71430     8.11638E-03
           71431     1.98129E-03
           71432     9.47985E-03
           71433     11.6473E-03
           71434     1.80033E-03
           71435     6.92614E-03
           71436     11.0912E-03
           71437     11.8099E-03
           71438     14.0518E-03
           71439     10.6375E-03
           71440     11.2611E-03
           71441     7.01052E-03
           71442     14.1701E-03
           71443     14.6163E-03
           71444     11.4113E-03
           71445     11.8910E-03
           71446     5.63581E-03
           71447     1.79499E-03
           71448     27.3308E-03
           71449     14.3838E-03
           71450     8.39306E-03
           71451     11.7750E-03
           71452     14.6163E-03
           71453     12.8841E-03
           71454     14.6163E-03
           71455     8.08644E-03
           71456     13.0571E-03
           71457     1.97328E-03
           71458     1.79499E-03
           71459     13.0571E-03
           71460     18.4673E-03
           71461     1.32014E-03
           71462     7.93973E-03
           71463     21.0537E-03
           71464     16.2237E-03
           71465     14.6163E-03
           71466     14.6163E-03
           71467     16.2237E-03
           71468     10.7292E-03
           71469     11.8127E-03
           71470     16.5332E-03
           71471     1.35452E-03
           71472     20.0880E-03
           71473     12.9472E-03
           71474     14.2912E-03
           71475     10.0887E-03
           71476     12.3177E-03
           71477     11.5141E-03
           71478     11.4093E-03
           71479     15.8425E-03
           71480     13.9268E-03
           71481     1.80033E-03
           71482     13.9666E-03
           71483     9.14470E-03
           71484     11.7066E-03
           71485     16.0701E-03
           71486     8.25565E-03
           71487     7.74628E-03
           71488     9.40975E-03
           71489     16.0779E-03
           71490     10.0730E-03
           71491     1.42862E-03
           71492     8.53526E-03
           71493     21.5548E-03
           71494     9.67653E-03
           71495     7.18330E-03
           71496     22.8859E-03
           71497     16.1603E-03
           71498     18.0527E-03
           71499     10.7163E-03
           71500     7.03874E-03
           71501     17.2850E-03
           71502     14.3838E-03
           71503     9.02430E-03
           71504     15.9052E-03
           71505     13.7097E-03
           71506     11.8032E-03
           71507     15.5692E-03
           71508     8.05015E-03
           71509     17.8993E-03
           71510     7.68985E-03
           71511     10.9149E-03
           71512     11.5141E-03
           71513     13.5215E-03
           71514     9.67653E-03
           71515     8.04663E-03
           71516     10.5709E-03
           71517     10.6442E-03
           71518     20.5875E-03
           71519     9.92673E-03
           71520     19.2789E-03
           71521     14.3838E-03
           71522     11.7366E-03
           71523     8.60224E-03
           71524     9.57209E-03
           71525     16.1090E-03
           71526     12.2281E-03
           71527     9.34830E-03
           71528     8.39305E-03
           71529     8.46255E-03
           71530     9.02430E-03
           71531     1.18525E-03
           71532     9.92673E-03
           71533     14.9311E-03
           71534     8.04663E-03
           71535     17.8421E-03
           71536     11.2063E-03
           71537     11.6453E-03
           71538     16.4210E-03
           71539     14.8731E-03
           71540     2.01113E-03
           71541     7.88273E-03
           71542     16.6977E-03
           71543     9.63217E-03
           71544     8.04663E-03
           71545     7.07731E-03
           71546     16.2340E-03
           71547     2.01113E-03
           71548     14.0992E-03
           71549     8.46255E-03
           71550     9.26415E-03
           71551     14.6439E-03
           71552     8.24981E-03
           71553     1.57063E-03
           71554     10.6665E-03
           71555     20.5868E-03
           71556     1.39051E-03
           71557     9.99617E-03
           71558     8.60224E-03
           71559     9.92673E-03
           71560     13.0118E-03
           71561     9.99617E-03
           71562     15.1195E-03
           71563     2.00563E-03
           71564     15.2358E-03
           71565     2.01507E-03
           71566     7.91039E-03
           71567     16.5663E-03
           71568     9.17074E-03
           71569     8.95941E-03
           71570     11.5141E-03
           71571     8.84442E-03
           71572     16.4869E-03
           71573     7.91038E-03
           71574     7.81493E-03
           71575     15.8032E-03
           71576     6.61799E-03
           71577     12.3304E-03
           71578     11.7750E-03
           71579     7.91039E-03
           71580     10.1314E-03
           71581     25.5794E-03
           71582     18.0611E-03
           71583     11.1151E-03
           71584     10.0482E-03
           71585     19.3129E-03
           71586     770.802E-06
           71587     9.50106E-03
           71588     19.9218E-03
           71589     12.0721E-03
           71590     11.6461E-03
           71591     11.1598E-03
           71592     11.1910E-03
           71593     11.5141E-03
           71594     10.3725E-03
           71595     7.96296E-03
           71596     7.02214E-03
           71597     8.09497E-03
           71598     13.6052E-03
           71599     9.98103E-03
           71600     12.8772E-03
           71601     15.7288E-03
           71602     12.9646E-03
           71603     12.2902E-03
           71604     14.0777E-03
           71605     13.0118E-03
           71606     8.97362E-03
           71607     12.1611E-03
           71608     4.80730E-03
           71609     8.95942E-03
           71610     14.3553E-03
           71611     8.31012E-03
           71612     14.2419E-03
           71613     20.8843E-03
           71614     17.8421E-03
           71615     22.4679E-03
           71616     2.38893E-03
           71617     25.5515E-03
           71618     12.4805E-03
           71619     10.0730E-03
           71620     18.1718E-03
           71621     11.0623E-03
           71622     8.64170E-03
           71623     11.1511E-03
           71624     8.87878E-03
           71625     13.9666E-03
           71626     12.0525E-03
           71627     7.93974E-03
           71628     9.01364E-03
           71629     13.3942E-03
           71630     3.35394E-03
           71631     10.4674E-03
           71632     17.1953E-03
           71633     8.53526E-03
           71634     16.1755E-03
           71635     13.9269E-03
           71636     15.0484E-03
           71637     16.1401E-03
           71638     8.95942E-03
           71639     11.5141E-03
           71640     9.67653E-03
           71641     7.93973E-03
           71642     8.39305E-03
           71643     1.59646E-03
           71644     8.81064E-03
           71645     8.81064E-03
           71646     12.9472E-03
           71647     10.6442E-03
           71648     18.5340E-03
           71649     18.1642E-03
           71650     15.0786E-03
           71651     11.1097E-03
           71652     13.0868E-03
           71653     8.72478E-03
           71654     13.8436E-03
           71655     20.8872E-03
           71656     9.67653E-03
           71657     11.2549E-03
           71658     9.02430E-03
           71659     12.4042E-03
           71660     9.57209E-03
           71661     21.2881E-03
           71662     7.68985E-03
           71663     11.7331E-03
           71664     15.4184E-03
           71665     13.7605E-03
           71666     8.46255E-03
           71667     14.3838E-03
           71668     13.5215E-03
           71669     8.40823E-03
           71670     5.55979E-03
           71671     8.05015E-03
           71672     14.3838E-03
           71673     14.6046E-03
           71674     14.6163E-03
           71675     8.46255E-03
           71676     15.9714E-03
           71677     10.6442E-03
           71678     9.02430E-03
           71679     1.79122E-03
           71680     4.94826E-03
           71681     10.8415E-03
           71682     13.8990E-03
           71683     18.0484E-03
           71684     21.4985E-03
           71685     11.3870E-03
           71686     1.97328E-03
           71687     8.34936E-03
           71688     5.00163E-03
           71689     13.7097E-03
           71690     2.00563E-03
           71691     9.47663E-03
           71692     13.2920E-03
           71693     15.2556E-03
           71694     9.93219E-03
           71695     9.86426E-03
           71696     14.3838E-03
           71697     1.32150E-03
           71698     19.2194E-03
           71699     8.60989E-03
           71700     7.93976E-03
           71701     8.54843E-03
           71702     10.8874E-03
           71703     1.42610E-03
           71704     12.1127E-03
           71705     4.93562E-03
           71706     13.4958E-03
           71707     8.31442E-03
           71708     19.4638E-03
           71709     2.01113E-03
           71710     8.31442E-03
           71711     5.64420E-03
           71712     15.4401E-03
           71713     22.8540E-03
           71714     13.9944E-03
           71715     3.94890E-03
           71716     12.8011E-03
           71717     7.88273E-03
           71718     8.07330E-03
           71719     17.1972E-03
           71720     22.8859E-03
           71721     7.88272E-03
           71722     8.39307E-03
           71723     13.8180E-03
           71724     1.77779E-03
           71725     11.2154E-03
           71726     7.00663E-03
           71727     13.2835E-03
           71728     16.5215E-03
           71729     18.7847E-03
           71730     9.20996E-03
           71731     7.85872E-03
           71732     15.6505E-03
           71733     12.0800E-03
           71734     18.5248E-03
           71735     12.8747E-03
           71736     11.7750E-03
           71737     2.01508E-03
           71738     8.01870E-03
           71739     13.0571E-03
           71740     1.29296E-03
           71741     13.7097E-03
           71742     8.70910E-03
           71743     11.5141E-03
           71744     13.9666E-03
           71745     10.6442E-03
           71746     8.39305E-03
           71747     12.5646E-03
           71748     11.0379E-03
           71749     11.3490E-03
           71750     24.7416E-03
           71751     12.0666E-03
           71752     10.4102E-03
           71753     10.6442E-03
           71754     10.4410E-03
           71755     10.0463E-03
           71756     8.54316E-03
           71757     19.9218E-03
           71758     16.0525E-03
           71759     13.2583E-03
           71760     11.7826E-03
           71761     10.4674E-03
           71762     14.0777E-03
           71763     21.2609E-03
           71764     18.4061E-03
           71765     12.6374E-03
           71766     4.53915E-03
           71767     13.8990E-03
           71768     9.67653E-03
           71769     7.88273E-03
           71770     17.2209E-03
           71771     8.55427E-03
           71772     9.67653E-03
           71773     8.53526E-03
           71774     13.9666E-03
           71775     7.03873E-03
           71776     8.64169E-03
           71777     8.09497E-03
           71778     8.53526E-03
           71779     8.14592E-03
           71780     13.6812E-03
           71781     6.35346E-03
           71782     976.107E-06
           71783     14.2419E-03
           71784     11.7066E-03
           71785     14.3642E-03
           71786     12.7951E-03
           71787     18.5990E-03
           71788     11.2145E-03
           71789     16.6782E-03
           71790     13.7605E-03
           71791     7.15560E-03
           71792     8.78187E-03
           71793     11.3987E-03
           71794     11.4831E-03
           71795     8.14593E-03
           71796     11.3987E-03
           71797     7.91376E-03
           71798     9.98106E-03
           71799     9.02430E-03
           71800     9.57209E-03
           71801     17.0849E-03
           71802     13.5215E-03
           71803     15.4184E-03
           71804     9.92673E-03
           71805     15.8222E-03
           71806     5.98674E-03
           71807     13.7605E-03
           71808     9.29710E-03
           71809     8.60224E-03
           71810     9.40654E-03
           71811     8.60224E-03
           71812     7.68985E-03
           71813     11.2382E-03
           71814     14.2681E-03
           71815     9.99276E-03
           71816     9.06114E-03
           71817     17.7194E-03
           71818     8.14734E-03
           71819     11.3944E-03
           71820     10.9443E-03
           71821     11.0904E-03
           71822     6.11032E-03
           71823     12.5649E-03
           71824     10.0189E-03
           71825     11.2235E-03
           71826     7.59003E-03
           71827     17.5222E-03
           71828     13.9615E-03
           71829     22.1394E-03
           71830     20.7329E-03
           71831     7.93974E-03
           71832     1.42402E-03
           71833     8.68127E-03
           71834     15.4587E-03
           71835     1.33845E-03
           71836     1.17185E-03
           71837     15.8922E-03
           71838     10.0887E-03
           71839     5.48782E-03
           71840     8.76632E-03
           71841     7.59004E-03
           71842     15.6764E-03
           71843     15.5048E-03
           71844     7.93974E-03
           71845     18.1107E-03
           71846     11.3944E-03
           71847     20.2468E-03
           71848     11.6473E-03
           71849     26.3737E-03
           71850     2.83481E-03
           71851     6.43092E-03
           71852     9.94285E-03
           71853     8.09497E-03
           71854     15.7141E-03
           71855     12.6096E-03
           71856     16.5226E-03
           71857     9.20996E-03
           71858     10.0730E-03
           71859     13.5334E-03
           71860     17.4481E-03
           71861     12.0120E-03
           71862     10.0887E-03
           71863     11.1598E-03
           71864     15.6505E-03
           71865     10.0887E-03
           71866     7.93974E-03
           71867     11.4032E-03
           71868     14.6203E-03
           71869     13.2583E-03
           71870     9.40975E-03
           71871     12.4449E-03
           71872     23.5740E-03
           71873     13.2583E-03
           71874     17.8993E-03
           71875     19.1407E-03
           71876     11.4831E-03
           71877     8.56880E-03
           71878     15.4110E-03
           71879     9.17969E-03
           71880     7.74625E-03
           71881     10.1448E-03
           71882     11.6472E-03
           71883     13.7723E-03
           71884     11.1598E-03
           71885     7.47972E-03
           71886     20.9506E-03
           71887     7.83643E-03
           71888     14.3838E-03
           71889     11.8398E-03
           71890     19.5320E-03
           71891     2.01116E-03
           71892     9.17970E-03
           71893     12.2628E-03
           71894     10.0887E-03
           71895     8.39305E-03
           71896     13.0571E-03
           71897     11.3237E-03
           71898     17.3743E-03
           71899     11.4254E-03
           71900     11.2829E-03
           71901     15.8222E-03
           71902     12.9858E-03
           71903     15.2556E-03
           71904     13.9665E-03
           71905     12.1879E-03
           71906     15.7207E-03
           71907     30.7648E-03
           71908     11.6756E-03
           71909     18.8385E-03
           71910     12.9229E-03
           71911     15.7393E-03
           71912     18.9427E-03
           71913     12.0056E-03
           71914     11.6282E-03
           71915     18.1107E-03
           71916     19.7926E-03
           71917     4.92698E-03
           71918     9.95352E-03
           71919     1.79499E-03
           71920     17.8798E-03
           71921     9.95352E-03
           71922     10.4674E-03
           71923     1.79122E-03
           71924     12.9472E-03
           71925     12.8772E-03
           71926     1.24094E-03
           71927     9.91889E-03
           71928     14.2419E-03
           71929     10.6442E-03
           71930     11.5057E-03
           71931     20.0806E-03
           71932     24.4304E-03
           71933     9.64647E-03
           71934     11.2611E-03
           71935     9.28265E-03
           71936     9.50106E-03
           71937     13.1100E-03
           71938     22.5207E-03
           71939     13.5215E-03
           71940     16.7250E-03
           71941     16.2717E-03
           71942     8.51702E-03
           71943     8.55635E-03
           71944     22.8747E-03
           71945     11.1598E-03
           71946     11.4113E-03
           71947     7.82172E-03
           71948     2.21700E-03
           71949     24.3179E-03
           71950     24.1586E-03
           71951     22.8540E-03
           71952     9.29710E-03
           71953     25.4028E-03
           71954     16.7653E-03
           71955     6.46042E-03
           71956     18.1154E-03
           71957     7.68985E-03
           71958     14.9408E-03
           71959     13.2481E-03
           71960     22.8747E-03
           71961     7.68985E-03
           71962     14.3838E-03
           71963     8.60224E-03
           71964     7.91038E-03
           71965     5.28801E-03
           71966     10.9149E-03
           71967     14.6144E-03
           71968     11.6472E-03
           71969     13.5427E-03
           71970     10.5472E-03
           71971     17.8988E-03
           71972     7.92019E-03
           71973     1.32013E-03
           71974     15.8222E-03
           71975     8.42148E-03
           71976     6.61798E-03
           71977     14.3838E-03
           71978     9.92673E-03
           71979     15.8222E-03
           71980     9.92673E-03
           71981     3.97229E-03
           71982     10.6442E-03
           71983     13.0118E-03
           71984     1.33650E-03
           71985     1.48483E-03
           71986     13.0118E-03
           71987     20.6812E-03
           71988     21.9219E-03
           71989     11.8041E-03
           71990     15.6679E-03
           71991     5.58540E-03
           71992     12.7322E-03
           71993     1.19794E-03
           71994     10.6442E-03
           71995     9.22485E-03
           71996     12.3336E-03
           71997     10.0887E-03
           71998     4.41660E-03
           71999     1.33770E-03
           72000     5.78091E-03
           72001     17.2104E-03
           72002     964.384E-06
           72003     7.81493E-03
           72004     7.59003E-03
           72005     11.7772E-03
           72006     4.33301E-03
           72007     12.4369E-03
           72008     7.15561E-03
           72009     7.74625E-03
           72010     7.88273E-03
           72011     11.6768E-03
           72012     7.03873E-03
           72013     7.91375E-03
           72014     12.0592E-03
           72015     4.02068E-03
           72016     15.1658E-03
           72017     6.92613E-03
           72018     1.33493E-03
           72019     13.1079E-03
           72020     10.0730E-03
           72021     7.33297E-03
           72022     7.93973E-03
           72023     15.2556E-03
           72024     8.05838E-03
           72025     7.91376E-03
           72026     11.2611E-03
           72027     11.7750E-03
           72028     8.70910E-03
           72029     7.91376E-03
           72030     9.86832E-03
           72031     11.9562E-03
           72032     17.5819E-03
           72033     11.2043E-03
           72034     9.40493E-03
           72035     10.1645E-03
           72036     6.92614E-03
           72037     11.1598E-03
           72038     20.3452E-03
           72039     6.95621E-03
           72040     6.70831E-03
           72041     9.55176E-03
           72042     12.9518E-03
           72043     16.9756E-03
           72044     22.6606E-03
           72045     10.4565E-03
           72046     10.4565E-03
           72047     8.95942E-03
           72048     1.34360E-03
           72049     10.8159E-03
           72050     9.20996E-03
           72051     12.8606E-03
           72052     15.5530E-03
           72053     8.70910E-03
           72054     12.5580E-03
           72055     19.4068E-03
           72056     20.5895E-03
           72057     17.7894E-03
           72058     10.8927E-03
           72059     15.7307E-03
           72060     17.0500E-03
           72061     11.9970E-03
           72062     11.0127E-03
           72063     16.2514E-03
           72064     15.7393E-03
           72065     8.39306E-03
           72066     10.4971E-03
           72067     10.7974E-03
           72068     14.1509E-03
           72069     15.9033E-03
           72070     18.0527E-03
           72071     17.2543E-03
           72072     9.20996E-03
           72073     13.8990E-03
           72074     8.81064E-03
           72075     17.8993E-03
           72076     16.5022E-03
           72077     14.5627E-03
           72078     12.3581E-03
           72079     11.5141E-03
           72080     13.1471E-03
           72081     8.81064E-03
           72082     10.0730E-03
           72083     8.53526E-03
           72084     12.0400E-03
           72085     8.14593E-03
           72086     19.0729E-03
           72087     20.6090E-03
           72088     25.0895E-03
           72089     14.9837E-03
           72090     12.4195E-03
           72091     22.8087E-03
           72092     16.2717E-03
           72093     13.1969E-03
